sampling_type,flag_country,year,trip_code,harbour,n_sets_hauls,days_at_sea,sampling_method,aggregation_level,station_number,duration_fishing_operation,initial_latitude,initial_longitude,final_latitude,final_longitude,depth_fishing_operation,water_depth,catch_registration,species_registration,date,area,fishing_activity_category_national,fishing_activity_category_eu_l6,species,catch_category,weight,subsample_weight,sex,maturity_method,maturity_scale,maturity_stage,ageing_method,age,length_code,length_class,number_at_length,commercial_size_category_scale,commercial_size_category,fish_id,individual_weight
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,2a,OWR,0,scm,295,1,ITA,LI,6021226,2053
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,175,1,ITA,LI,6021245,407
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,245,1,ITA,LI,6021231,116
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,4a,OWR,0,scm,355,1,ITA,LI,6021224,399
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,215,1,ITA,LI,6021236,815
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,2,scm,215,1,ITA,LI,6021227,818
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,205,1,ITA,LI,6021238,688
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,210,1,ITA,LI,6021239,79
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,240,1,ITA,LI,6021229,1155
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,200,1,ITA,LI,6021237,676
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,225,1,ITA,LI,6021230,0
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,15,scm,175,1,ITA,LI,6021243,399
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,220,1,ITA,LI,6021235,894
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,210,1,ITA,LI,6021240,707
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,0,scm,215,1,ITA,LI,6021241,766
S,ITA,2020,25674,ITMFR,4,1,SelfSampling,T,999,9,0,0,0,0,14,0,All,All,2020-11-17,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,2800,2800,F,Macr,Medits scales,1,OWR,15,scm,185,1,ITA,LI,6021242,532
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,2c,OWR,0,scm,260,1,ITA,LI,6016829,116
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,1,OWR,0,scm,295,1,ITA,LI,6016840,2116
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,2c,OWR,0,scm,255,1,ITA,LI,6016827,1068
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,2c,OWR,0,scm,245,1,ITA,LI,6016828,978
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,2c,OWR,0,scm,270,1,ITA,LI,6016823,1384
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,2c,OWR,45,scm,410,1,ITA,LI,6016830,4869
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,2c,OWR,0,scm,250,1,ITA,LI,6016826,1056
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,1,OWR,0,scm,240,1,ITA,LI,6016848,987
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,2b,OWR,35,scm,345,1,ITA,LI,6016832,2948
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,1,OWR,0,scm,275,1,ITA,LI,6016841,1564
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,1,OWR,0,scm,280,1,ITA,LI,6016842,1428
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,2c,OWR,0,scm,260,1,ITA,LI,6016825,1089
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,2a,OWR,3,scm,310,1,ITA,LI,6016835,2111
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,1,OWR,0,scm,265,1,ITA,LI,6016846,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,2c,OWR,3,scm,265,1,ITA,LI,6016824,1259
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,2c,OWR,0,scm,295,1,ITA,LI,6016831,184
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,4a,OWR,35,scm,330,1,ITA,LI,6016818,2516
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,3,OWR,3,scm,330,1,ITA,LI,6016819,271
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,3,OWR,4,scm,365,1,ITA,LI,6016820,3552
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,M,Macr,Medits scales,3,OWR,0,scm,270,1,ITA,LI,6016821,1243
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,56600,5660,F,Macr,Medits scales,1,OWR,0,scm,265,1,ITA,LI,6016843,1304
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,230,1,ITA,LII,6016869,93
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2b,OWR,25,scm,250,1,ITA,LII,6016881,1129
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,230,1,ITA,LII,6016867,778
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,230,1,ITA,LII,6016868,804
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6016908,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,255,1,ITA,LII,6016882,1062
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,0,scm,245,1,ITA,LII,6016880,984
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LII,6016907,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LII,6016890,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,240,1,ITA,LII,6016891,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,235,1,ITA,LII,6016870,914
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,2,scm,230,1,ITA,LII,6016866,864
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,2,scm,235,1,ITA,LII,6016873,901
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,3,OWR,0,scm,235,1,ITA,LII,6016872,824
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6016909,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,0,scm,270,1,ITA,LII,6016883,1302
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,2,scm,205,1,ITA,LII,6016865,515
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6016903,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6016904,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,245,1,ITA,LII,6016879,965
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LII,6016910,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6016884,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6016885,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6016892,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,3,scm,240,1,ITA,LII,6016874,875
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,2,scm,240,1,ITA,LII,6016875,932
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,240,1,ITA,LII,6016876,928
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,240,1,ITA,LII,6016877,898
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,245,1,ITA,LII,6016878,931
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6016919,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6016902,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,0,scm,195,1,ITA,LII,6016849,462
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,250,1,ITA,LII,6016905,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6016906,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6016911,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,3,OWR,0,scm,235,1,ITA,LII,6016871,835
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,195,1,ITA,LII,6016913,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6016914,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6016915,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6016916,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6016917,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2a,OWR,0,scm,205,1,ITA,LII,6016864,558
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,225,1,ITA,LII,6016863,863
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6016901,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,225,1,ITA,LII,6016862,814
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,F,Macr,Medits scales,1,OWR,0,scm,210,1,ITA,LII,6016850,557
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,210,1,ITA,LII,6016851,696
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,195,1,ITA,LII,6016887,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,215,1,ITA,LII,6016852,641
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6016893,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,230,1,ITA,LII,6016886,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,215,1,ITA,LII,6016900,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6016888,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,245,1,ITA,LII,6016889,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6016918,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,N,Macr,Medits scales,0,OWR,0,scm,255,1,ITA,LII,6016894,0
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,220,1,ITA,LII,6016859,712
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,220,1,ITA,LII,6016860,772
S,ITA,2020,25683,ITMFR,5,1,SelfSampling,T,999,24,0,0,0,0,130,0,Lan,All,2020-03-12,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,57400,5740,M,Macr,Medits scales,2c,OWR,0,scm,225,1,ITA,LII,6016861,789
